url,cvdr_id,title,doc_type,year,category,authority_type,authority_name,municipality,single_parent_relevant,mentions_single_parent_explicitly,single_parent_signals,benefit_signals,eligibility_signals,application_data_signals,eligibility_snippet,application_snippet
https://lokaleregelgeving.overheid.nl/CVDR652598/1,652598,Verordening individuele inkomenstoeslag gemeente Nuenen 2020,Verordening,2020.0,social_support,gemeente,Nuenen,Nuenen,True,True,"alleenstaande ouder, kinderen","individuele inkomenstoeslag, participatie, regeling, toeslag","arbeid, bijstandsnorm, inkomen, kostendelersnorm, leeftijd, participatiewet, uitkering, vermogen","adres, kind","urocenten. Artikel 5 Hoogte individuele inkomenstoeslag Bij de hoogte van de individuele inkomenstoeslag wordt een verschil gemaakt tussen een alleenstaande en gehuwden. Gehuwden Bij gehuwden moet in het oog worden gehouden dat het recht op individuele inkomenstoeslag de gehuwden gezamenlijk toekomt. Worden personen op de peildatum als gehuwden aangemerkt, dan moeten beide gehuwden voldoen aan de voorwaarden van artikel 36, eerste lid, van de wet. Voldoet één van hen niet aan deze voorwaarden, dan bestaat voor beiden geen recht op individuele inkomenstoeslag. Is één van de gehuwden uitgesloten van het recht op individuele inkomenstoeslag, anders dan vanwege het niet voldoen aan de voorwaarden van artikel 36, eerste lid, van de wet, dan komt de rechthebbende partner wel in aanmerking voor e","ewet; b. college: het college van burgemeester en wethouders; c. inkomen: totaal van inkomen, bedoeld in artikel 32 van de wet en de algemene bijstand; d. peildatum: datum waarop een persoon een verzoek indient voor de individuele inkomenstoeslag; e. toeslagjaar: de periode van 12 maanden aansluitend op de peildatum; f. referteperiode: periode van drie jaar voorafgaand aan de peildatum. Artikel 2 Indienen verzoek 1. Een verzoek als bedoeld in deze verordening en in artikel 36, eerste lid, van de wet wordt ingediend middels een door het college vastgesteld formulier. 2. Er bestaat slechts eenmaal per toeslagjaar recht op een individuele inkomenstoeslag. Artikel 3 Recht op individuele inkomenstoeslag 1. Een belanghebbende kan op verzoek in aanmerking komen voor een individuele inkomenstoesla"
https://lokaleregelgeving.overheid.nl/CVDR652606/1,652606,"Beleidsregels inkomstenvrijlating Participatiewet, IOAW en IOAZ, Gooise Meren 2018",Beleidsregels,2018.0,social_support,gemeente,Gooise Meren,Gooise Meren,True,True,"alleenstaande ouder, alleenstaande ouders, kinderen","participatie, regeling","arbeid, inkomen, leeftijd, participatiewet, uitkering, ww","aanvraag, adres, kind","g Uitgebreid zoeken Regeling Wetstechnische informatie Regeling tekst Inhoudsopgave Intitule Artikel 1. Begripsbepalingen Artikel 2. Toekenning Artikel 3. Bijdragen aan arbeidsinschakeling Artikel 4. Inkomstenvrijlating regulier Artikel 5. Alleenstaande ouders Artikel 6. Beide partners Artikel 7. Personen met een medische urenbeperking Artikel 8. Gelijkstelling met inkomsten uit arbeid Artikel 9. Voorwaarden voor de inkomstenvrijlating regulier Artikel 10. Geen recht op inkomstenvrijlating Artikel 11. Bijzondere en onvoorziene gevallen Artikel 13. Inwerkingtreding Artikel 14. Citeertitel Ondertekening Toelichting Beleidsregels inkomstenvrijlating Participatiewet, IOAW en IOAZ, Gooise Meren 2018 Permalink Printen Permanente link Naar de actuele versie van de regeling http://lokaleregelgevin","en volledige dienstbetrekking vormt. De medische urenbeperking moet daarnaast een rechtstreeks en objectief medisch vast te stellen gevolg zijn van ziekte, gebreken, zwangerschap of bevalling (artikel 6b, lid 1, PW). Het college kan ambtshalve vaststellen of een belanghebbende medisch urenbeperkt is (artikel 6b, lid 2, onderdeel a, PW). Ook is het mogelijk dat een belanghebbende een schriftelijke aanvraag indient om vast te stellen of hij medisch urenbeperkt is (artikel 6b, lid 2, onderdeel b, PW). Dit kan één keer per twaalf maanden (artikel 6b, lid 3, PW). Het UWV verricht voor het college de werkzaamheden ten behoeve van de vaststelling of een belanghebbende medisch urenbeperkt is en adviseert het college hierover (artikel 6b, lid 4, PW) via een zogenaamde doelgroepverklaring. Het kan o"
https://lokaleregelgeving.overheid.nl/CVDR652639/1,652639,Beleidsregels bijzondere bijstand gemeente Zevenaar 2021,Beleidsregels,2021.0,social_support,gemeente,Zevenaar,Zevenaar,True,True,"alleenstaande ouder, kinderen, minderjarig, kindpakket, schoolkosten","bijzondere bijstand, cultuur, individuele inkomenstoeslag, kindpakket, leefgeld, leerlingenvervoer, participatie, regeling, schoolkosten, sport, tegemoetkoming, toeslag","aow, arbeid, bijstandsnorm, inkomen, kostendelersnorm, leeftijd, participatiewet, uitkering, verblijf, vermogen, wajong, woonplaats, ww","aanvraag, aanvragen, adres, beschikking, bewijs, bsn, identiteitsbewijs, kind, nota, paspoort","nd aan de maand waarin de kosten zijn gemaakt. Wanneer de gemaakte kosten meer dan drie maanden geleden zijn gemaakt, is geen bijstand meer mogelijk. 1.3.1b Draagkracht voor langere periode vaststellen De draagkracht kan voor een langere periode dan een jaar worden vastgesteld. Er zijn twee categorieën inwoners die zelden of nooit draagkracht hebben en bovendien langer dan een jaar voldoen aan de voorwaarden die gesteld worden voor de diverse regelingen. 1. Inwoners met een Participatiewet-uitkering voor levensonderhoud en 2. Inwoners met pensioengerechtigde leeftijd of ouder, voor wie is vastgesteld dat zij geen draagkracht hebben. Daarnaast zijn er nog categorieën waarvoor de draagkracht gemotiveerd langer dan een jaar kan worden vastgesteld. Denk hierbij aan oudere arbeidsongeschikten o","boven het bedrag aan vrij te laten vermogen ex artikel 34 Participatiewet). • Wanneer het vermogen meer bedraagt dan het vrij te laten vermogen, kan een bedrag dat gelijk is aan de van toepassing zijnde bijstandsnorm inclusief vakantietoeslag als leefgeld in mindering worden gebracht op het vermogen. Indien de vermogensgrens, rekening houdend met het hier bovenstaande, wordt overschreden wordt de aanvraag van bijzondere bijstand afgewezen. 1.3 B064 – Draagkrachtperiode bijzondere bijstand 1.3.1a Draagkrachtperiode De periode waarover de draagkracht geldt, de draagkrachtperiode, is in beginsel een jaar of voor onbepaalde tijd voor mensen met een Participatiewet-uitkering of pensioengerechtigden en wordt vastgesteld vanaf het moment dat de kosten zijn gemaakt en maximaal drie maanden met ter"
https://lokaleregelgeving.overheid.nl/CVDR658846/1,658846,Beleidsregels Participatie Vlieland 2021,Beleidsregels,2021.0,social_support,gemeente,Vlieland,Vlieland,True,True,"alleenstaande ouder, alleenstaande ouders, kinderen","participatie, regeling, sport","arbeid, inkomen, leeftijd, participatiewet, uitkering, vermogen","adres, kind","hangende lagere wetgeving vastgelegde regels met betrekking tot loonkostensubsidie, dienen onverkort te worden toegepast. Voor loonkostensubsidie zijn separate beleidsregels vastgelegd. c. No- riskpolis: De no-riskpolis wordt gehanteerd. d. Proefplaatsing: Een klant kan na bemiddeling op een reguliere vacature gedurende maximaal drie maanden op proef worden geplaatst met behoud van uitkering, op voorwaarde dat de werkgever vervolgens de klant voor minimaal zes maanden een contract aanbiedt indien de klant voldoet. Deze periode van drie maanden kan indien nodig éénmalig worden verlengd met nog eens drie maanden. Indien in het kader van een proefplaatsing een loonwaardebepaling heeft plaatsgevonden, wordt de periode van de proefplaatsing niet verlengd. e. Werkstage: Als bemiddeling op een r","ase. Gedurende het traject blijft de uitkering van de klant lopen en is hij vrijgesteld van de arbeidsverplichtingen. De maximale duur is zes maanden. Indien een klant die deelneemt aan een préstart traject in verband daarmee noodzakelijke kosten heeft, zoals kosten voor uitvoering van een marktonderzoek of voor geringe investeringen in het kader van de voorbereiding, kan daarvoor bijstand worden verstrekt in de vorm van een voorbereidingskrediet dat maximaal € 2.000,- bedraagt. Het gaat in eerste instantie om een renteloze geldlening die wordt omgezet in een rentedragende lening indien de klant in aansluiting op het préstart traject een bedrijf of zelfstandig beroep begint. Als de klant na afloop daarvan echter in de uitkering blijft, wordt de renteloze geldlening omgezet in een bedrag om"
https://lokaleregelgeving.overheid.nl/CVDR661314/1,661314,Uitvoeringsbesluit Maatschappelijke participatie gemeente Valkenburg aan de Geul Burgemeester en wethouders van de gemeente Valkenburg aan de Geul d.d. 25 mei 2021;,Uitvoeringsbesluit,2021.0,social_support,gemeente,Valkenburg aan de Geul Burgemeester en wethouders van de geme,Valkenburg aan de Geul Burgemeester en wethouders van de gemeente Valkenburg aan,True,True,"alleenstaande ouder, kinderen","cultuur, participatie, regeling, sport, tegemoetkoming","ingezetene, inkomen, leeftijd, participatiewet, student, uitkering, verblijf","aanvraag, adres, bewijs, kind","ishoudens, bestaande uit een of meerdere personen van 18 jaar en ouder, die zelfstandig in hun bestaan kunnen voorzien. 3. Bejaarden verblijvende in verzorgingstehuizen. PARAGRAAF 2. VOORZIENINGEN Artikel 5. Kinderen van 2-4 jaar Voor kinderen in de peuterleeftijd kan voor de kosten van een peuterspeelzaal, een tegemoetkoming worden verstrekt per kalenderjaar. Uitbetaling van de tegemoetkoming en voorwaarden: De tegemoetkoming wordt verstrekt na overleg van een op naam van de aanvrager of kind gesteld document terzake plaatsing op de peuterspeelzaal in het betreffende kalenderjaar; De vergoeding bedraagt 150 euro per kalenderjaar, per kind; Bewijsstukken dienen tot 2 jaar na de aanvraag bewaard te worden Artikel 6. Kinderen van 4-12 jaar Voor kinderen van de basisschool kan een tegemoetkom","Geul laat peuters echter ook onder de doelgroep vallen. Het bezoek aan een peuterspeelzaal bevordert de ontwikkeling en spelenderwijs kunnen allerlei sociale vaardigheden worden aangeleerd. Laag inkomen: 120% van het (toepasselijk) wettelijk sociaal minimum Ingezetene: hij/zij, die staat ingeschreven in de Basisregistratie Personen van de gemeente Valkenburg aan de Geul en hier op het moment van aanvraag ook langer dan een jaar daadwerkelijk verblijf houdt. Vereniging: een groepering, gekenmerkt door samenwerking tussen de leden volgens bepaalde regels ter bevordering van een gemeenschappelijk belang. Artikel 2. Taak De gemeente beschouwt het als zijn taak om de maatschappelijke participatie te bevorderen, met name specifieke aandacht voor schoolgaande kinderen die belemmeringen ondervind"
https://lokaleregelgeving.overheid.nl/CVDR673334/2,673334,Beleidsregels vrijlating giften Participatiewet Maastricht Heuvelland,Beleidsregels,,social_support,gemeente,Valkenburg aan de Geul,Valkenburg aan de Geul,True,True,alleenstaande ouder,"participatie, regeling","bijstandsnorm, participatiewet, uitkering","aanvraag, adres",,"een alleenstaande. Het drempelbedrag ad € 1.200,- wordt toegerekend aan een kalenderjaar (1 januari tot en met 31 december). Wanneer iemand minder dan het drempelbedrag aan giften heeft ontvangen, mag het restant niet mee worden genomen naar het volgend jaar. Voor mensen die gedurende het jaar een uitkering toegekend hebben gekregen, geldt dat de drempel van € 1.200,- geldt voor de periode van de aanvraag van de bijstandsuitkering tot en met 31 december van dat jaar. Giften die worden verstrekt vanuit charitatieve instellingen, zoals de Voedselbank, Kledingbank, Fonds Bijzondere Noden, Stichting Leergeld etc. zoals bedoeld in artikel 2, onderdeel 2 worden sowieso buiten beschouwing gelaten en dus niet tot de middelen gerekend. Ze tellen bovendien niet mee voor het bepalen van het drempelbe"
https://lokaleregelgeving.overheid.nl/CVDR692810/1,692810,Verordening individuele inkomenstoeslag Participatiewet 2020 Vlieland,Verordening,2020.0,social_support,gemeente,Vlieland,Vlieland,True,True,alleenstaande ouder,"bijzondere bijstand, individuele inkomenstoeslag, participatie, regeling, toeslag","arbeid, bijstandsnorm, inkomen, kostendelersnorm, leeftijd, participatiewet, uitkering, vermogen, ww","aanvraag, aanvragen, adres, beschikking","ng Officiële publicaties van de overheid. Naar beleid & regelgeving Contactgegevens overheden Adressen en contactpersonen van overheidsorganisaties. Naar overheidsorganisaties U bent hier: Lokale Wet- en regelgeving Uitgebreid zoeken Regeling Wetstechnische informatie Regeling tekst Inhoudsopgave Intitule Hoofdstuk 1. Algemene bepalingen Artikel 1. Begripsbepalingen Hoofdstuk 2. De aanvraag en de voorwaarden Artikel 2. Indienen verzoek Artikel 3. Langdurig laag inkomen Hoofdstuk 3. Hoogte van de toeslag Artikel Artikel 4. Hoogte individuele inkomenstoeslag Hoofdstuk 4. Slotbepalingen Artikel Artikel 5. Hardheidsclausule Artikel 6. Inwerkingtreding Artikel 7. Citeertitel Bijlage bij artikel 3 van de Verordening individuele inkomenstoeslag Participatiewet 2020, Vlieland Toelichting algemeen","eid & regelgeving Officiële publicaties van de overheid. Naar beleid & regelgeving Contactgegevens overheden Adressen en contactpersonen van overheidsorganisaties. Naar overheidsorganisaties U bent hier: Lokale Wet- en regelgeving Uitgebreid zoeken Regeling Wetstechnische informatie Regeling tekst Inhoudsopgave Intitule Hoofdstuk 1. Algemene bepalingen Artikel 1. Begripsbepalingen Hoofdstuk 2. De aanvraag en de voorwaarden Artikel 2. Indienen verzoek Artikel 3. Langdurig laag inkomen Hoofdstuk 3. Hoogte van de toeslag Artikel Artikel 4. Hoogte individuele inkomenstoeslag Hoofdstuk 4. Slotbepalingen Artikel Artikel 5. Hardheidsclausule Artikel 6. Inwerkingtreding Artikel 7. Citeertitel Bijlage bij artikel 3 van de Verordening individuele inkomenstoeslag Participatiewet 2020, Vlieland Toelic"
https://lokaleregelgeving.overheid.nl/CVDR649465/1,649465,"Verordening van de gemeenteraad van de gemeente West Betuwe houdende regels omtrent de afstemming van de Participatiewet, IOAW en IOAZ West Betuwe 2020 (Afstemmingsverordening Participatiewet, IOAW en IOAZ West Betuwe 2020)",Verordening,2020.0,social_support,gemeente,West Betuwe houdende regels omtrent de afstemming van de Part,West Betuwe houdende regels omtrent de afstemming van de Participatiewet,True,True,alleenstaande ouder,"bijzondere bijstand, participatie, regeling, toeslag","arbeid, bijstandsnorm, inkomen, participatiewet, uitkering, vermogen, ww","aanvraag, aanvragen, adres, beschikking","g te verdubbelen. Uitgangspunt is verdubbeling van de hoogte of de duur van de oorspronkelijke verlaging. Hiermee wordt stapeling van verdubbeling van de verlaging voorkomen. Eenzelfde gedraging vereist voor recidive Voor recidive als bedoeld in het eerste en tweede lid is vereist dat sprake moet zijn van ""eenzelfde verwijtbare gedraging"" als de gedraging waarvoor de eerste verlaging is opgelegd. Voorwaarde is dus dat dezelfde verplichting wordt geschonden. Is dit niet het geval, dan moet de verwijtbare gedraging worden aangemerkt als een eerste schending van een verplichting. Heeft een persoon zich zeer ernstig misdragen (artikel 13) binnen twaalf maanden nadat een verlaging is opgelegd wegens het zich niet tijdig laten registreren als werkzoekende bij Uitvoeringsinstituut werknemersverze",", tweede lid, van de IOAW en van de IOAZ, worden teruggevorderd. Afstemming met terugwerkende kracht is echter niet altijd mogelijk. Als alle uitkering over de betreffende periode is ingetrokken en teruggevorderd, resteert er niets meer om af te stemmen. Is geen duidelijke datum te koppelen aan de gedraging van een belanghebbende of is de verlaging het gevolg van een gedraging voorafgaande aan de aanvraag, dan is verlagen met terugwerkende kracht evenmin mogelijk en kan de verlaging uitsluitend naar de toekomst toe worden toegepast. Denk bijvoorbeeld aan het nalaten om voldoende te solliciteren. Verlaging uitvoeren op nieuwe uitkering (vierde lid) Een verlaging kan niet los worden gezien van het recht op bijstand. Het opleggen van een verlaging is niet mogelijk als een belanghebbende geen"
https://lokaleregelgeving.overheid.nl/CVDR646035/1,646035,"Afstemmingsverordening Participatiewet, IOAW en IOAZ gemeente De Wolden 2020",Afstemmingsverordening,2020.0,social_support,gemeente,De Wolden,De Wolden,True,True,alleenstaande ouder,"bijzondere bijstand, participatie, regeling, toeslag","arbeid, bijstandsnorm, inkomen, participatiewet, uitkering, vermogen, ww","aanvraag, aanvragen, adres, beschikking","g te verdubbelen. Uitgangspunt is verdubbeling van de hoogte of de duur van de oorspronkelijke verlaging. Hiermee wordt stapeling van verdubbeling van de verlaging voorkomen. Eenzelfde gedraging vereist voor recidive Voor recidive als bedoeld in het eerste en tweede lid is vereist dat sprake moet zijn van ""eenzelfde verwijtbare gedraging"" als de gedraging waarvoor de eerste verlaging is opgelegd. Voorwaarde is dus dat dezelfde verplichting wordt geschonden. Is dit niet het geval, dan moet de verwijtbare gedraging worden aangemerkt als een eerste schending van een verplichting. Heeft een persoon zich zeer ernstig misdragen (artikel 12 van deze verordening) binnen twaalf maanden nadat een verlaging is opgelegd wegens het zich niet tijdig laten registreren als werkzoekende bij Uitvoeringsinst",", tweede lid, van de IOAW en van de IOAZ, worden teruggevorderd. Afstemming met terugwerkende kracht is echter niet altijd mogelijk. Als alle uitkering over de betreffende periode is ingetrokken en teruggevorderd, resteert er niets meer om af te stemmen. Is geen duidelijke datum te koppelen aan de gedraging van een belanghebbende of is de verlaging het gevolg van een gedraging voorafgaande aan de aanvraag, dan is verlagen met terugwerkende kracht evenmin mogelijk en kan de verlaging uitsluitend naar de toekomst toe worden toegepast. Denk bijvoorbeeld aan het nalaten om voldoende te solliciteren. Verlaging uitvoeren op nieuwe uitkering Een verlaging kan niet los worden gezien van het recht op bijstand. Het opleggen van een verlaging is niet mogelijk als een belanghebbende geen recht op bijs"
https://lokaleregelgeving.overheid.nl/CVDR645577/1,645577,"Verordening van de gemeenteraad van de gemeente Zoeterwoude houdende regels omtrent de afstemming van de Participatiewet, IOAW en IOAZ (Afstemmingsverordening Participatiewet, IOAW en IOAZ gemeente Zoeterwoude 2020)",Verordening,2020.0,social_support,gemeente,Zoeterwoude houdende regels omtrent de afstemming van de Part,Zoeterwoude houdende regels omtrent de afstemming van de Participatiewet,True,True,alleenstaande ouder,"bijzondere bijstand, individuele inkomenstoeslag, participatie, regeling, toeslag","arbeid, bijstandsnorm, inkomen, participatiewet, uitkering, vermogen, ww","aanvraag, aanvragen, adres, beschikking","g te verdubbelen. Uitgangspunt is verdubbeling van de hoogte of de duur van de oorspronkelijke verlaging. Hiermee wordt stapeling van verdubbeling van de verlaging voorkomen. Eenzelfde gedraging vereist voor recidive Voor recidive als bedoeld in het eerste en tweede lid is vereist dat sprake moet zijn van ""eenzelfde verwijtbare gedraging"" als de gedraging waarvoor de eerste verlaging is opgelegd. Voorwaarde is dus dat dezelfde verplichting wordt geschonden. Is dit niet het geval, dan moet de verwijtbare gedraging worden aangemerkt als een eerste schending van een verplichting. Heeft een persoon zich zeer ernstig misdragen (artikel 13) binnen twaalf maanden nadat een verlaging is opgelegd wegens het zich niet tijdig laten registreren als werkzoekende bij Uitvoeringsinstituut werknemersverze","d. 100 procent van de bijstandsnorm gedurende één maand bij een benadelingsbedrag van € 3000 of hoger. 4. In afwijking van het bepaalde in het eerste lid verlaagt het college de uitkering met 100% van de bijstandsnorm gedurende een maand, indien belanghebbende tekortschietend besef van verantwoordelijkheid voor de voorziening in het bestaan heeft getoond doordat hij voorafgaand aan een uitkeringsaanvraag door eigen schuld of toedoen geen inkomsten uit arbeid in dienstbetrekking of inkomsten uit eigen bedrijf heeft. Artikel 13. Zeer ernstige misdragingen Als een belanghebbende zich zeer ernstig misdraagt tegenover personen en instanties die zijn belast met de uitvoering van de Participatiewet als bedoeld in artikel 9, zesde lid, van die wet, tegenover personen en instanties die zijn belast"
https://lokaleregelgeving.overheid.nl/CVDR645412/1,645412,Beleidsregels re-integratie en loonkostensubsidie voor de uitvoering van de verordening Sociaal Domein gemeente Zwartewaterland 2020,Beleidsregels,2020.0,subsidies,gemeente,Zwartewaterland,Zwartewaterland,True,True,"alleenstaande ouder, alleenstaande ouders, ouder met kind, ouder met kinderen, kinderen, kinderopvang","cultuur, kinderopvang, participatie, regeling, tegemoetkoming, toeslag","arbeid, bijstandsnorm, inkomen, leeftijd, participatiewet, uitkering, vermogen, wajong, woonplaats, ww","aanvraag, aanvragen, adres, beschikking, bewijs, bsn, kind","spunten beschreven die van toepassing zijn voor de uitvoering. Te denken valt de inkomstenvrijlating en ontheffingen, maar ook de uitgangspunten voor concurrentieverhouding en verdringing. Daarnaast is per voorziening en/of instrument een uitwerking gemaakt van de belangrijke kaders en criteria, zodat de inzet gelijkluidend en consistent kan plaatvinden. Het gaat dan om het doel, de doelgroep, de voorwaarden, de duur en de kosten. 1. Algemene bepalingen 1.1. Diagnose • Het college stelt met betrekking tot een belanghebbende een diagnose teneinde te bepalen welke afstand de betrokkene heeft tot de arbeidsmarkt en welke re-integratie-instrumenten noodzakelijk zijn om reguliere arbeid te vinden. • Het college maakt hierbij gebruik van de participatieladder en stelt de participatietrede vast.",ie (op grond van de verordening Sociaal Domein) 2.4. Detacheringsbaan 2.5. Participatievoorziening beschut werk 2.6. Participatieplaats 2.7. Werkervaringsplek 2.8. Scholing 2.9. Sociale activering 2.10. Persoonlijke ondersteuning 2.11. Ondersteuning bij leer-werktraject 2.12. Verwervingskosten 3. Besluitvorming 3.1. Inwerkingtreding 3.2. Hardheidsclausule 3.3. Citeertitel Ondertekening Bijlage 1. Aanvraagformulier Indienstnemingssubsidie voor kwetsbare werknemers Bijlage 2. Aanvraagformulier Loonkostensubsidie Bijlage 3. Overeenkomst Proefplaatsing met behoud van uitkering Bijlage 4. Overeenkomst Werkervaringsplek Bijlage 6. Overeenkomst Participatieplaats Bijlage 7. Overeenkomst Persoonlijke Ondersteuning (Externe Jobcoaching) Bijlage 8. Kerntaken en verantwoordelijkheden Jobcoach (instru
https://lokaleregelgeving.overheid.nl/CVDR644721/1,644721,"Beleidsregel van het college van burgemeester en wethouders van de gemeente Oldenzaal houdende regels omtrent het vrijlaten van inkomsten uit of in verband met arbeid, vanuit een uitkeringssituatie verkregen (Beleidsregel inkomstenvrijlating Participatiewet IOAW en IOAZ 2020)",Beleidsregel,2020.0,social_support,gemeente,Oldenzaal houdende regels omtrent het vrijlaten van inkomsten,Oldenzaal houdende regels omtrent het vrijlaten van inkomsten uit of in verband m,True,True,"alleenstaande ouder, alleenstaande ouders, ouder met kind, ouder met kinderen, kinderen","participatie, regeling","arbeid, bijstandsnorm, inkomen, participatiewet, uitkering, verblijf, ww","aanvraag, adres, beschikking, kind","ienstverlening Beleid & regelgeving Officiële publicaties van de overheid. Naar beleid & regelgeving Contactgegevens overheden Adressen en contactpersonen van overheidsorganisaties. Naar overheidsorganisaties U bent hier: Lokale Wet- en regelgeving Uitgebreid zoeken Regeling Wetstechnische informatie Regeling tekst Inhoudsopgave Intitule Hoofdstuk 1 Algemeen Artikel 1. Begripsbepaling Hoofdstuk 2 Recht op inkomstenvrijlating Artikel 2. Inkomstenvrijlating Artikel 3. Inkomstenvrijlating alleenstaande ouders Artikel 4. Inkomstenvrijlating medische urenbeperking Artikel 5. Uitsluiting Artikel 6. Inwerkingtreding en citeertitel Ondertekening Toelichting behorende bij de Beleidsregel inkomstenvrijlating Participatiewet IOAW en IOAZ 2020 (vastgesteld bij collegebesluit van 29 september 2020, reg","ldt niet voor personen die jonger zijn dan 27 jaar. De reden hiervoor is dat de wetgever van mening is dat voor jongeren geen extra activerende instrumenten nodig zijn die aan arbeidsinschakeling bijdragen (artikel 31 lid 5 Participatiewet). Bij de aanwezigheid van inkomsten uit arbeid toetst het college ambtshalve of er recht bestaat op een inkomstenvrijlating. Belanghebbende hoeft hiervoor geen aanvraag in te dienen. De inkomstenvrijlating wordt middels een beschikking kenbaar gemaakt aan de belanghebbende. Artikel 3. Inkomstenvrijlating alleenstaande ouders De inkomstenvrijlating alleenstaande ouders kan, overeenkomstig artikel 31 lid 2 onderdeel r Participatiewet, na het verstrijken van de maximale periode van de reguliere inkomstenvrijlating (als bedoeld in artikel 2) toegepast worden"
https://lokaleregelgeving.overheid.nl/CVDR644088/2,644088,Verordening van de gemeenteraad van de gemeente Den Helder houdende regels omtrent de individuele inkomenstoeslag (Verordening Individuele inkomenstoeslag Participatiewet),Verordening,,social_support,gemeente,Den Helder houdende regels omtrent de individuele inkomenstoe,Den Helder houdende regels omtrent de individuele inkomenstoeslag,True,True,"alleenstaande ouder, alleenstaande ouders, schoolkosten","bijzondere bijstand, individuele inkomenstoeslag, participatie, regeling, schoolkosten, tegemoetkoming, toeslag","arbeid, bijstandsnorm, inkomen, leeftijd, participatiewet, student, uitkering, vermogen, wajong, ww","aanvraag, aanvragen, adres","angdurigheidstoeslag en is het verlenen van de toeslag geen gebonden bevoegdheid meer, maar heeft de gemeente meer beslissingsvrijheid. In de Participatiewet is een expliciete uitzondering gemaakt met betrekking tot het verstrekken van een aanvullende individuele inkomensondersteuning op maat. Dit betekent dat het college een individuele inkomenstoeslag kan verlenen als een persoon voldoet aan de voorwaarden. Deze verordening is tot stand gekomen als gevolg van de wetswijziging, waarbij de mogelijkheid tot het categoriaal benaderen van de doelgroep van de langdurigheidstoeslag in de WWB wordt omgevormd tot een individuele inkomenstoeslag in de Participatiewet met individuele benadering en maatwerk als uitgangspunt waarbij gelet wordt op de omstandigheden van de persoon en het wel of niet h","een individuele inkomenstoeslag, omdat deze groep geacht wordt om op basis van hun krachten en bekwaamheden meer mogelijkheden te hebben voor een beter arbeids- en inkomensperspectief. Artikel 2 Indienen van verzoek Het verzoek kan alleen schriftelijk worden ingediend. Gehuwden en of samenwonenden moeten gezamenlijk een verzoek indienen. Het verzoek wordt in de verordening gelijk gesteld met een aanvraag zoals bedoeld in de afdeling 4.1.1 van de Awb. De aanvrager verschaft ook de gegevens en bescheiden die voor de beslissing op de aanvraag nodig zijn. Een vervolgtoeslag, na 12 maanden, wordt ambtshalve verleend bij cliënten die bijstand ontvangen en waar sprake is van ongewijzigde omstandigheden. Artikel 3 Doelgroep De individuele inkomenstoeslag kan worden aangevraagd door diegenen met e"
https://lokaleregelgeving.overheid.nl/CVDR643866/1,643866,"Afstemmingsverordening Participatiewet, IOAW en IOAZ 2016",Afstemmingsverordening,2016.0,social_support,gemeente,Boekel,Boekel,True,True,alleenstaande ouder,"bijzondere bijstand, participatie, regeling, toeslag","arbeid, bijstandsnorm, inkomen, participatiewet, uitkering, vermogen, ww","aanvragen, adres, beschikking","de vorige verlaging te verdubbelen. Uitgangspunt is verdubbeling van de hoogte of de duur van de oorspronkelijke verlaging. Hiermee wordt stapeling van verdubbeling voorkomen. Eenzelfde gedraging vereist ook recidive Voor recidive als bedoeld in het eerste en tweede lid is vereist dat sprake moet zijn van “eenzelfde verwijtbare gedraging” als de gedraging waarvoor de eerste verlaging is opgelegd. Voorwaarde is dus dat dezelfde verplichting wordt geschonden. Is dit niet het geval, dan moet de verwijtbare gedraging worden aangemerkt als een eerste schending van een verplichting. Heeft een persoon zich zeer ernstig misdragen (artikel 13) binnen twaalf maanden nadat een verlaging is opgelegd wegens het zich niet tijdig laten registreren als werkzoekende bij het Uitvoeringsinstituut werknemersv","al sprake van een tekortschietend besef van verantwoordelijkheid voor de voorziening in het bestaan. Hiervan is in ieder geval sprake bij de volgende gedragingen (als die er toe leiden dat belanghebbende eerder, langer of voor een hoger bedrag is aangewezen op bijstand): het te snel interen van vermogen; het door eigen schuld verliezen van het recht op een uitkering; het door eigen schuld te laat aanvragen van een voorliggende voorziening. Het door eigen toedoen niet behouden van algemeen geaccepteerde arbeid moet worden aangemerkt als een geüniformeerde arbeidsverplichting (artikelen 9, eerste lid, onderdeel a en 18, vierde lid, onderdeel g Participatiewet). Is sprake van het door eigen toedoen niet behouden van algemeen geaccepteerde arbeid, dan moet afstemming plaatsvinden volgens de re"
